date,Demand,Gas,Coal,Hydro Pump,Hydro R-o-R,Hydro Res,Solar,Wind Onshore,Net Imports,Residual load,RES_pen
2022-04-23 01:00:00,25185.0,8614.0,1640.0,0.0,1393.0,39.0,0.0,2887.0,7147.68,22298.0,11.463172523327378
2022-04-23 02:00:00,24185.0,7950.0,1641.0,0.0,1328.0,40.0,0.0,2914.0,6894.49,21271.0,12.04879057266901
2022-04-23 03:00:00,23546.0,7594.0,1630.0,0.0,1343.0,27.0,0.0,3189.0,6673.82,20357.0,13.543701690308332
2022-04-23 04:00:00,23663.0,7663.0,1585.0,0.0,1356.0,44.0,0.0,3459.0,6330.22,20204.0,14.617757680767443
2022-04-23 05:00:00,24405.0,8322.0,1554.0,0.0,1455.0,111.0,0.0,3457.0,6171.73,20948.0,14.165130096291744
2022-04-23 06:00:00,25530.0,8663.0,1572.0,0.0,1816.0,251.0,139.0,3315.0,6246.97,22076.0,13.52918135526831
2022-04-23 07:00:00,28227.0,9083.0,1598.0,215.0,2504.0,325.0,1566.0,3261.0,6213.66,23400.0,17.100648315442662
2022-04-23 08:00:00,30927.0,9149.0,1628.0,366.0,2508.0,419.0,4229.0,3198.0,6020.28,23500.0,24.01461506127332
2022-04-23 09:00:00,32012.0,8170.0,1570.0,156.0,2121.0,198.0,6725.0,3269.0,6322.24,22018.0,31.21954267149819
2022-04-23 10:00:00,32186.0,7023.0,1282.0,36.0,1868.0,43.0,8483.0,3570.0,6553.360000000001,20133.0,37.44795873982476
2022-04-23 11:00:00,31428.0,7003.0,1233.0,,1555.0,34.0,9589.0,3931.0,6638.24,17908.0,43.018963981163296
2022-04-23 12:00:00,30179.0,6408.0,1072.0,,1482.0,34.0,9705.0,4041.0,6026.1900000000005,16433.0,45.548228900891345
2022-04-23 13:00:00,29147.0,5993.0,932.0,0.0,1411.0,34.0,9601.0,3682.0,6235.48,15864.0,45.57244313308402
2022-04-23 14:00:00,27778.0,5958.0,932.0,0.0,1436.0,34.0,8276.0,3727.0,6160.92,15775.0,43.21045431636547
2022-04-23 15:00:00,27955.0,5936.0,941.0,0.0,1461.0,34.0,7490.0,3791.0,6623.42,16674.0,40.35414058307995
2022-04-23 16:00:00,28045.0,6197.0,966.0,0.0,1511.0,34.0,5591.0,3742.0,7067.84,18712.0,33.278659297557496
2022-04-23 17:00:00,28601.0,8551.0,1197.0,0.0,1951.0,51.0,3299.0,3391.0,6929.6900000000005,21911.0,23.39079053179959
2022-04-23 18:00:00,29510.0,10577.0,1569.0,48.0,2229.0,406.0,1297.0,2769.0,7075.3,25444.0,13.77838021009827
2022-04-23 19:00:00,31327.0,11184.0,1634.0,892.0,3707.0,631.0,132.0,2537.0,6836.46,28658.0,8.519807195071344
2022-04-23 20:00:00,32331.0,11361.0,1625.0,1748.0,4424.0,729.0,0.0,2193.0,6540.09,30138.0,6.782963719031271
2022-04-23 21:00:00,30046.0,11561.0,1680.0,949.0,2817.0,476.0,0.0,2177.0,6829.65,27869.0,7.245556812886907
2022-04-23 22:00:00,27656.0,10904.0,1695.0,302.0,2183.0,250.0,0.0,2296.0,6559.389999999999,25360.0,8.301995950245878
2022-04-23 23:00:00,25580.0,10086.0,1631.0,10.0,1937.0,29.0,0.0,2388.0,6143.93,23192.0,9.335418295543393
2022-04-24 00:00:00,23791.0,8072.0,1460.0,125.0,1820.0,145.0,0.0,2692.0,5842.0599999999995,21099.0,11.31520322811147
2022-04-24 01:00:00,22140.0,6843.0,1267.0,101.0,1820.0,67.0,0.0,3049.0,5470.74,19091.0,13.771454381210479
2022-04-24 02:00:00,21163.0,6575.0,1131.0,20.0,1919.0,31.0,0.0,3167.0,5331.23,17996.0,14.964797051457731
2022-04-24 03:00:00,20724.0,6198.0,947.0,20.0,2003.0,30.0,0.0,3350.0,5148.11,17374.0,16.164833043813935
2022-04-24 04:00:00,20512.0,6050.0,927.0,20.0,1982.0,30.0,0.0,3495.0,5069.52,17017.0,17.03880655226209
2022-04-24 05:00:00,20839.0,6326.0,991.0,20.0,1960.0,30.0,1.0,3476.0,5122.26,17362.0,16.6850616632276
2022-04-24 06:00:00,20793.0,6012.0,952.0,19.0,2139.0,30.0,161.0,3440.0,5080.889999999999,17192.0,17.318328283556966
2022-04-24 07:00:00,21970.0,6104.0,925.0,11.0,2300.0,112.0,1469.0,3079.0,5193.639999999999,17422.0,20.700955848884842
2022-04-24 08:00:00,24037.0,5973.0,834.0,11.0,2586.0,173.0,4002.0,2417.0,5107.73,17618.0,26.704663643549527
2022-04-24 09:00:00,26125.0,5507.0,837.0,3.0,2351.0,56.0,6788.0,2815.0,5053.99,16522.0,36.757894736842104
2022-04-24 10:00:00,26841.0,5411.0,661.0,0.0,2311.0,251.0,8055.0,3690.0,3654.74,15096.0,43.75768413993517
2022-04-24 11:00:00,27125.0,4770.0,644.0,31.0,2160.0,41.0,8557.0,4452.0,3618.56,14116.0,47.95944700460829
2022-04-24 12:00:00,27029.0,4369.0,532.0,,1986.0,65.0,9009.0,5189.0,3411.56,12831.0,52.528765400125785
2022-04-24 13:00:00,24590.0,3751.0,508.0,,1907.0,36.0,8495.0,5890.0,2041.37,10205.0,58.499389995933306
2022-04-24 14:00:00,24740.0,3898.0,508.0,,1920.0,34.0,8729.0,5641.0,2204.2799999999997,10370.0,58.08407437348424
2022-04-24 15:00:00,24346.0,4058.0,509.0,,1937.0,34.0,7336.0,6113.0,2461.51,10897.0,55.24110736876694
2022-04-24 16:00:00,24560.0,3983.0,527.0,,1938.0,112.0,6026.0,6387.0,3220.02,12147.0,50.541530944625414
2022-04-24 17:00:00,24991.0,4901.0,553.0,,2105.0,115.0,4159.0,6304.0,4230.62,14528.0,41.86707214597255
2022-04-24 18:00:00,25720.0,5870.0,561.0,139.0,2306.0,151.0,1820.0,6046.0,5677.43,17854.0,30.58320373250389
2022-04-24 19:00:00,27485.0,7383.0,526.0,704.0,2899.0,213.0,266.0,5130.0,6769.62,22089.0,19.632526832817902
2022-04-24 20:00:00,29475.0,8393.0,732.0,665.0,3900.0,516.0,0.0,4352.0,7107.43,25123.0,14.765055131467344
2022-04-24 21:00:00,28082.0,8387.0,840.0,1598.0,3460.0,393.0,0.0,3918.0,5785.0,24164.0,13.951997720960046
2022-04-24 22:00:00,26065.0,8571.0,865.0,658.0,2682.0,206.0,0.0,3737.0,5779.6900000000005,22328.0,14.33723383848072
2022-04-24 23:00:00,23926.0,8812.0,871.0,670.0,2237.0,197.0,0.0,3583.0,4099.13,20343.0,14.975340633620329
