date,Spot price,Demand,Gas,Coal,Hydro Pump,Hydro R-o-R,Hydro Res,Nuclear,Solar,Wind Onshore,Net Imports,Residual load,RES_pen
2022-10-03 00:00:00,209.93,39845.0,4651.0,17.0,,4114.0,591.0,25430.0,0.0,1527.0,1522.75,38318.0,3.8323503576358386
2022-10-03 01:00:00,187.0,38122.0,4533.0,18.0,,4066.0,500.0,25365.0,0.0,1556.0,2223.1899999999996,36566.0,4.081632653061225
2022-10-03 02:00:00,230.0,36790.0,4489.0,19.0,,4018.0,491.0,25477.0,0.0,1463.0,1857.2300000000005,35327.0,3.97662408263115
2022-10-03 03:00:00,190.28,34941.0,4336.0,18.0,,3979.0,293.0,25447.0,0.0,1364.0,1234.31,33577.0,3.90372341947855
2022-10-03 04:00:00,194.29,34521.0,4425.0,18.0,,4013.0,243.0,25501.0,0.0,1266.0,911.56,33255.0,3.6673329277830886
2022-10-03 05:00:00,197.7,36785.0,4425.0,17.0,,3968.0,304.0,25478.0,0.0,1215.0,1432.33,35570.0,3.3029767568302297
2022-10-03 06:00:00,360.29,41730.0,4613.0,17.0,977.0,4090.0,596.0,25547.0,0.0,1196.0,2286.37,40534.0,2.866043613707165
2022-10-03 07:00:00,311.22,46802.0,4939.0,17.0,2057.0,4069.0,1716.0,25924.0,222.0,1282.0,4258.98,45298.0,3.2135378829964534
2022-10-03 08:00:00,397.36,48662.0,4742.0,16.0,2330.0,4070.0,1677.0,25938.0,582.0,1305.0,5433.66,46775.0,3.877769101146685
2022-10-03 09:00:00,360.02,49601.0,4754.0,15.0,1997.0,4090.0,1415.0,25904.0,2111.0,1256.0,6281.14,46234.0,6.788169593354973
2022-10-03 10:00:00,276.15,50468.0,5101.0,15.0,1480.0,3865.0,1146.0,25918.0,4045.0,1122.0,5431.46,45301.0,10.238170722041689
2022-10-03 11:00:00,287.01,51059.0,5253.0,14.0,853.0,3792.0,1019.0,25927.0,5694.0,1053.0,4967.639999999999,44312.0,13.21412483597407
2022-10-03 12:00:00,306.02,51835.0,5054.0,14.0,658.0,3769.0,735.0,25830.0,6680.0,1033.0,5480.09,44122.0,14.879907398475932
2022-10-03 13:00:00,210.06,50760.0,4601.0,14.0,,3739.0,670.0,25802.0,7383.0,1007.0,5299.55,42370.0,16.52876280535855
2022-10-03 14:00:00,288.37,49364.0,4705.0,13.0,,3679.0,706.0,25830.0,7713.0,1017.0,3650.5200000000004,40634.0,17.684952597034275
2022-10-03 15:00:00,177.89,47569.0,4867.0,13.0,,3646.0,795.0,25884.0,7237.0,1050.0,2132.51,39282.0,17.421009480964493
2022-10-03 16:00:00,218.95,46114.0,4999.0,13.0,,3662.0,909.0,25841.0,6148.0,1068.0,1004.6500000000001,38898.0,15.648176258836797
2022-10-03 17:00:00,329.76,45321.0,5103.0,13.0,354.0,3768.0,1142.0,25710.0,4020.0,1084.0,1897.9999999999998,40217.0,11.2618874252554
2022-10-03 18:00:00,391.11,46959.0,5270.0,13.0,1096.0,4051.0,1464.0,25605.0,1509.0,1128.0,4264.18,44322.0,5.615536957771673
2022-10-03 19:00:00,473.04,49967.0,5457.0,13.0,1800.0,4244.0,1630.0,25626.0,309.0,1241.0,7455.07,48417.0,3.1020473512518265
2022-10-03 20:00:00,379.85,48753.0,5230.0,13.0,2350.0,4193.0,1814.0,25595.0,0.0,1551.0,5265.5599999999995,47202.0,3.181342686603901
2022-10-03 21:00:00,321.3,45534.0,5103.0,13.0,1219.0,3910.0,876.0,25735.0,0.0,1825.0,4052.4900000000002,43709.0,4.0079940264417795
2022-10-03 22:00:00,318.42,45018.0,5346.0,13.0,873.0,3845.0,598.0,26497.0,0.0,1855.0,2954.4700000000003,43163.0,4.120573992625172
2022-10-03 23:00:00,288.98,45194.0,5203.0,12.0,828.0,3791.0,525.0,26712.0,0.0,1824.0,3344.29,43370.0,4.03593397353631
2022-10-04 00:00:00,239.08,42278.0,5227.0,14.0,43.0,3679.0,670.0,26500.0,0.0,1741.0,1839.7799999999997,40537.0,4.117980983017172
2022-10-04 01:00:00,200.97,40364.0,5224.0,14.0,,3538.0,618.0,26141.0,0.0,1612.0,967.69,38752.0,3.9936577147953622
2022-10-04 02:00:00,218.6,39235.0,5450.0,14.0,,3477.0,455.0,26439.0,0.0,1393.0,706.9000000000001,37842.0,3.5504014272970563
2022-10-04 03:00:00,169.1,36898.0,4519.0,14.0,,2978.0,491.0,26356.0,0.0,1273.0,965.4100000000001,35625.0,3.45005149330587
2022-10-04 04:00:00,187.69,36898.0,4333.0,14.0,,3456.0,458.0,26485.0,0.0,1255.0,671.73,35643.0,3.4012683614288037
2022-10-04 05:00:00,196.92,38896.0,5015.0,15.0,,3507.0,632.0,26750.0,0.0,1275.0,-402.6099999999999,37621.0,3.277972027972028
2022-10-04 06:00:00,329.97,43819.0,5317.0,14.0,723.0,3650.0,881.0,26892.0,0.0,1490.0,1770.8500000000001,42329.0,3.400351445719893
2022-10-04 07:00:00,427.5,48865.0,5826.0,14.0,2247.0,3865.0,1093.0,26702.0,223.0,1662.0,4299.55,46980.0,3.857566765578635
2022-10-04 08:00:00,497.39,50246.0,5832.0,14.0,2399.0,3892.0,1799.0,26275.0,661.0,1733.0,4743.87,47852.0,4.764558372805795
2022-10-04 09:00:00,441.8,50901.0,5888.0,14.0,2157.0,3758.0,1714.0,26202.0,2708.0,1499.0,4031.0299999999997,46694.0,8.265063554743522
2022-10-04 10:00:00,343.2,51136.0,5687.0,14.0,1638.0,3627.0,1712.0,26176.0,5247.0,1097.0,2991.2599999999998,44792.0,12.40613266583229
2022-10-04 11:00:00,289.98,51506.0,5561.0,14.0,1582.0,3561.0,1600.0,26202.0,7183.0,990.0,2252.29,43333.0,15.868054207276822
2022-10-04 12:00:00,270.19,51959.0,4899.0,14.0,713.0,3492.0,1090.0,26225.0,8580.0,1052.0,3432.2799999999997,42327.0,18.53769318116207
2022-10-04 13:00:00,161.38,50356.0,4787.0,14.0,58.0,3387.0,895.0,26105.0,9116.0,1110.0,2237.6200000000003,40130.0,20.30741123202796
2022-10-04 14:00:00,223.09,48858.0,5009.0,16.0,,3337.0,832.0,26086.0,9079.0,1206.0,890.9200000000001,38573.0,21.05080027835769
2022-10-04 15:00:00,228.11,47272.0,4960.0,18.0,,3343.0,659.0,26026.0,8264.0,1351.0,335.6700000000001,37657.0,20.339735995938398
2022-10-04 16:00:00,216.89,45987.0,5043.0,18.0,,3442.0,830.0,26016.0,6793.0,1467.0,-50.57999999999993,37727.0,17.96159784286864
2022-10-04 17:00:00,355.44,45405.0,5174.0,18.0,50.0,3464.0,914.0,26021.0,4327.0,1377.0,1357.7000000000003,39701.0,12.562493117498072
2022-10-04 18:00:00,381.05,47060.0,5590.0,19.0,1286.0,3631.0,1133.0,26115.0,1576.0,1223.0,3583.59,44261.0,5.947726306842329
2022-10-04 19:00:00,600.0,50015.0,5509.0,19.0,2425.0,3960.0,1555.0,26009.0,340.0,1175.0,6601.02,48500.0,3.0290912726182144
2022-10-04 20:00:00,374.67,48866.0,5792.0,19.0,2425.0,3856.0,2098.0,26111.0,0.0,1388.0,4424.94,47478.0,2.8404207424385053
2022-10-04 21:00:00,277.21,45514.0,5335.0,19.0,1599.0,3715.0,1252.0,25932.0,0.0,1773.0,3080.52,43741.0,3.895504679878719
2022-10-04 22:00:00,233.13,44828.0,5188.0,19.0,828.0,3549.0,1052.0,25713.0,0.0,2086.0,3412.02,42742.0,4.653341661461587
2022-10-04 23:00:00,254.95,44886.0,5207.0,19.0,112.0,3432.0,773.0,25678.0,0.0,2291.0,4517.25,42595.0,5.10404134919574
2022-10-05 00:00:00,217.75,41795.0,3746.0,13.0,,3460.0,578.0,25538.0,0.0,2594.0,3568.25,39201.0,6.2064840291900945
2022-10-05 01:00:00,273.96,39875.0,2436.0,14.0,,3323.0,500.0,25313.0,0.0,3153.0,3494.6900000000005,36722.0,7.9072100313479625
2022-10-05 02:00:00,201.17,38812.0,2466.0,14.0,,3184.0,258.0,25338.0,0.0,3711.0,2941.8600000000006,35101.0,9.56147583221684
2022-10-05 03:00:00,145.5,36811.0,2146.0,14.0,,3133.0,301.0,24982.0,0.0,4209.0,1822.54,32602.0,11.434082203689115
2022-10-05 04:00:00,128.5,36035.0,2394.0,15.0,,3123.0,217.0,24854.0,0.0,4826.0,1132.21,31209.0,13.392535035382267
2022-10-05 05:00:00,150.12,37863.0,2318.0,16.0,,3135.0,321.0,24886.0,0.0,5455.0,988.6999999999998,32408.0,14.407204923011912
2022-10-05 06:00:00,201.46,42380.0,3786.0,17.0,181.0,3214.0,685.0,25376.0,0.0,5939.0,-39.180000000000064,36441.0,14.013685700802265
2022-10-05 07:00:00,246.27,46941.0,4758.0,18.0,1133.0,3328.0,995.0,25492.0,274.0,6460.0,1812.63,40207.0,14.3456679661703
2022-10-05 08:00:00,267.84,48612.0,4759.0,19.0,1417.0,3419.0,1161.0,25658.0,611.0,6892.0,1987.3799999999997,41109.0,15.434460627005677
2022-10-05 09:00:00,274.23,49118.0,4713.0,20.0,1416.0,3453.0,1275.0,25878.0,2216.0,6510.0,904.77,40392.0,17.765381326601247
2022-10-05 10:00:00,179.2,49476.0,4571.0,20.0,1495.0,3521.0,1471.0,25852.0,4577.0,6419.0,-1230.4100000000003,38480.0,22.224917131538525
2022-10-05 11:00:00,205.66,50139.0,3952.0,20.0,94.0,3463.0,1059.0,25698.0,6613.0,7358.0,-810.2700000000004,36168.0,27.864536588284565
2022-10-05 12:00:00,210.16,50893.0,2703.0,21.0,,3348.0,694.0,25334.0,7835.0,9013.0,882.8899999999999,34045.0,33.10474917965143
2022-10-05 13:00:00,192.9,49480.0,2179.0,21.0,,3163.0,451.0,24175.0,8329.0,10061.0,874.05,31090.0,37.166531932093775
2022-10-05 14:00:00,215.97,48694.0,2504.0,20.0,,3095.0,435.0,24286.0,8467.0,10074.0,-1198.47,30153.0,38.07655974041976
2022-10-05 15:00:00,197.5,47386.0,2580.0,20.0,,2812.0,527.0,24390.0,7739.0,9781.0,-1232.9499999999998,29866.0,36.97294559574558
2022-10-05 16:00:00,170.23,46149.0,2422.0,20.0,,3075.0,835.0,24428.0,6121.0,9432.0,-1534.29,30596.0,33.701705345727966
2022-10-05 17:00:00,220.09,45846.0,3194.0,19.0,,3170.0,926.0,25273.0,3702.0,8552.0,-507.3600000000001,33592.0,26.728613183265715
2022-10-05 18:00:00,232.42,47712.0,3739.0,18.0,694.0,3337.0,1212.0,25672.0,1274.0,7664.0,1322.4299999999998,38774.0,18.733232729711602
2022-10-05 19:00:00,336.11,50075.0,3692.0,19.0,1252.0,3472.0,1174.0,25439.0,286.0,7445.0,4778.37,42344.0,15.43884173739391
2022-10-05 20:00:00,283.96,48417.0,3875.0,18.0,1407.0,3299.0,990.0,25652.0,0.0,7449.0,2688.14,40968.0,15.385092013135882
2022-10-05 21:00:00,252.08,45198.0,3625.0,16.0,331.0,3147.0,635.0,25700.0,0.0,7108.0,1592.4699999999998,38090.0,15.726359573432452
2022-10-05 22:00:00,248.84,45031.0,4111.0,16.0,422.0,3152.0,589.0,25251.0,0.0,6400.0,2069.22,38631.0,14.212431436121783
2022-10-05 23:00:00,271.95,45064.0,4564.0,15.0,73.0,3105.0,621.0,25070.0,0.0,5738.0,2821.41,39326.0,12.73300195277827
2022-10-06 00:00:00,203.6,41988.0,4444.0,13.0,,3020.0,589.0,24686.0,0.0,5186.0,1885.4499999999998,36802.0,12.351147947032485
2022-10-06 01:00:00,193.35,40010.0,4440.0,13.0,,2954.0,569.0,24794.0,0.0,4125.0,1937.1200000000003,35885.0,10.309922519370158
2022-10-06 02:00:00,187.12,38732.0,3962.0,12.0,,2960.0,231.0,24738.0,0.0,3593.0,3080.79,35139.0,9.276567179593101
2022-10-06 03:00:00,174.26,36724.0,3581.0,13.0,,2952.0,229.0,24741.0,0.0,2887.0,2478.18,33837.0,7.861344080165559
2022-10-06 04:00:00,183.5,35988.0,3825.0,13.0,,3030.0,333.0,24971.0,0.0,2441.0,1534.98,33547.0,6.782816494387017
2022-10-06 05:00:00,201.0,37777.0,4035.0,13.0,,3091.0,562.0,25020.0,0.0,2174.0,2020.25,35603.0,5.754824364031024
2022-10-06 06:00:00,253.83,42662.0,4300.0,14.0,577.0,3182.0,846.0,25085.0,0.0,2031.0,3722.0699999999997,40631.0,4.760676949041302
2022-10-06 07:00:00,340.0,47712.0,4403.0,15.0,2551.0,3443.0,1362.0,25508.0,222.0,1840.0,6034.619999999999,45650.0,4.32176391683434
2022-10-06 08:00:00,400.0,48819.0,4571.0,15.0,2031.0,3506.0,1376.0,25529.0,525.0,1640.0,7421.27,46654.0,4.434748765849362
2022-10-06 09:00:00,380.0,49339.0,4560.0,14.0,1805.0,3331.0,901.0,25541.0,1919.0,1370.0,7673.73,46050.0,6.6661261882081115
2022-10-06 10:00:00,261.78,49618.0,4674.0,14.0,985.0,3230.0,640.0,25641.0,3960.0,1053.0,7102.35,44605.0,10.103188359063244
2022-10-06 11:00:00,226.03,50081.0,4432.0,13.0,356.0,3088.0,578.0,25485.0,5774.0,1027.0,7044.210000000001,43280.0,13.580000399353048
2022-10-06 12:00:00,252.93,50736.0,3485.0,13.0,127.0,3032.0,368.0,25443.0,6836.0,1031.0,8118.75,42869.0,15.505755282245348
2022-10-06 13:00:00,201.0,49784.0,3697.0,13.0,,2964.0,456.0,25421.0,7392.0,1086.0,6305.34,41306.0,17.029567732604853
2022-10-06 14:00:00,201.91,48327.0,4088.0,13.0,,2905.0,527.0,25165.0,7280.0,1093.0,4750.33,39954.0,17.325718542429698
2022-10-06 15:00:00,207.24,46960.0,4143.0,12.0,,2974.0,598.0,25349.0,6543.0,1107.0,3708.76,39310.0,16.29045996592845
2022-10-06 16:00:00,223.9,45550.0,3773.0,12.0,21.0,2987.0,655.0,25401.0,5278.0,1113.0,3640.6899999999996,39159.0,14.030735455543358
2022-10-06 17:00:00,269.48,44930.0,4062.0,12.0,1014.0,3164.0,816.0,25359.0,3266.0,994.0,3728.9399999999996,40670.0,9.481415535277097
2022-10-06 18:00:00,351.0,46805.0,4641.0,13.0,1724.0,3396.0,990.0,25302.0,1189.0,888.0,6205.030000000001,44728.0,4.437560089734003
2022-10-06 19:00:00,424.3,49969.0,4782.0,13.0,2401.0,3618.0,1327.0,25394.0,287.0,885.0,9310.32,48797.0,2.3454541815925873
2022-10-06 20:00:00,349.99,48476.0,4683.0,13.0,2877.0,3393.0,1392.0,25400.0,0.0,1017.0,7170.0599999999995,47459.0,2.097945375030943
2022-10-06 21:00:00,232.3,45531.0,4474.0,13.0,1955.0,3349.0,1111.0,25428.0,0.0,1195.0,5355.459999999999,44336.0,2.624585447277679
2022-10-06 22:00:00,220.76,45076.0,4625.0,13.0,1743.0,3223.0,954.0,25183.0,0.0,1262.0,5319.780000000001,43814.0,2.7997160351406514
2022-10-06 23:00:00,203.6,45291.0,4665.0,13.0,1361.0,3174.0,943.0,24364.0,0.0,1302.0,6778.82,43989.0,2.8747433264887063
2022-10-07 00:00:00,228.22,42320.0,4698.0,13.0,,3025.0,949.0,24392.0,0.0,1327.0,5102.72,40993.0,3.135633270321361
2022-10-07 01:00:00,226.0,40384.0,4636.0,13.0,,2827.0,444.0,25147.0,0.0,1367.0,4506.45,39017.0,3.385003961965135
2022-10-07 02:00:00,182.01,39253.0,4393.0,14.0,,2733.0,385.0,25349.0,0.0,1428.0,4562.51,37825.0,3.6379385015158077
2022-10-07 03:00:00,197.11,37395.0,4147.0,14.0,,2731.0,365.0,25408.0,0.0,1388.0,3301.0,36007.0,3.711726166599813
2022-10-07 04:00:00,151.0,36996.0,4222.0,15.0,,2826.0,467.0,25918.0,0.0,1358.0,2415.44,35638.0,3.6706670991458537
2022-10-07 05:00:00,214.91,38761.0,5171.0,15.0,,2867.0,539.0,26166.0,0.0,1402.0,2430.5899999999997,37359.0,3.6170377441242483
2022-10-07 06:00:00,274.28,43446.0,5590.0,16.0,470.0,3072.0,1010.0,26384.0,0.0,1418.0,3575.16,42028.0,3.263821755742761
2022-10-07 07:00:00,379.41,48440.0,5415.0,16.0,2273.0,3393.0,1315.0,26403.0,221.0,1423.0,6713.79,46796.0,3.3938893476465735
2022-10-07 08:00:00,386.61,49909.0,5396.0,16.0,2616.0,3702.0,1670.0,26293.0,534.0,1428.0,7001.4800000000005,47947.0,3.9311547015568333
2022-10-07 09:00:00,350.17,50201.0,5522.0,15.0,2330.0,3506.0,1595.0,26374.0,2214.0,1397.0,6013.66,46590.0,7.193083803111492
2022-10-07 10:00:00,281.43,50157.0,4828.0,15.0,1421.0,3495.0,968.0,26331.0,4765.0,1117.0,6274.09,44275.0,11.727176665271049
2022-10-07 11:00:00,270.22,50181.0,4659.0,15.0,460.0,3387.0,817.0,26266.0,6841.0,990.0,5374.44,42350.0,15.605508060819831
2022-10-07 12:00:00,255.89,50731.0,4274.0,15.0,19.0,3378.0,636.0,26235.0,7940.0,1116.0,5801.91,41675.0,17.851018115156414
2022-10-07 13:00:00,241.07,49207.0,4290.0,15.0,,3216.0,503.0,26219.0,8363.0,1307.0,4051.76,39537.0,19.651675574613368
2022-10-07 14:00:00,253.86,47555.0,4574.0,14.0,,3016.0,488.0,26247.0,8197.0,1344.0,3100.77,38014.0,20.06308484912207
2022-10-07 15:00:00,262.4,47555.0,4864.0,10.0,,2899.0,484.0,26324.0,7436.0,1386.0,2241.42,38733.0,18.551151298496478
2022-10-07 16:00:00,266.83,44529.0,5455.0,10.0,40.0,2904.0,672.0,26083.0,5370.0,1485.0,817.6399999999999,37674.0,15.394462035976556
2022-10-07 17:00:00,295.35,43971.0,5734.0,9.0,538.0,2900.0,869.0,26348.0,3092.0,1496.0,1395.2599999999998,39383.0,10.434149780537172
2022-10-07 18:00:00,297.21,45300.0,5768.0,10.0,1568.0,3248.0,1186.0,26509.0,1034.0,1426.0,3075.4,42840.0,5.430463576158941
2022-10-07 19:00:00,436.59,48051.0,5612.0,9.0,2108.0,3550.0,1468.0,26544.0,271.0,1594.0,5697.8,46186.0,3.8812927930740253
2022-10-07 20:00:00,303.03,46869.0,5505.0,9.0,1770.0,3216.0,1139.0,26651.0,0.0,1951.0,5036.3099999999995,44918.0,4.162666154601123
2022-10-07 21:00:00,274.28,44149.0,5359.0,9.0,635.0,3046.0,706.0,26902.0,0.0,2264.0,3414.41,41885.0,5.128088971437632
2022-10-07 22:00:00,267.99,44021.0,5400.0,9.0,,3115.0,295.0,27037.0,0.0,2501.0,3913.3900000000003,41520.0,5.681379341677836
2022-10-07 23:00:00,230.58,44352.0,5437.0,9.0,,3104.0,354.0,27554.0,0.0,2873.0,3174.9100000000003,41479.0,6.477723665223666
2022-10-08 00:00:00,187.85,41517.0,4851.0,13.0,,2935.0,405.0,27324.0,0.0,3034.0,2162.22,38483.0,7.307849796468917
2022-10-08 01:00:00,158.03,39398.0,3730.0,14.0,,2822.0,323.0,27313.0,0.0,2936.0,2789.15,36462.0,7.452154931722423
2022-10-08 02:00:00,143.08,37987.0,2574.0,14.0,,2690.0,460.0,27415.0,0.0,2721.0,2341.1299999999997,35266.0,7.162976807855319
2022-10-08 03:00:00,144.68,35835.0,2282.0,14.0,,2482.0,340.0,27157.0,0.0,2389.0,2271.18,33446.0,6.666666666666667
2022-10-08 04:00:00,147.49,34523.0,2309.0,14.0,,2443.0,283.0,27300.0,0.0,2077.0,1477.83,32446.0,6.016279002404194
2022-10-08 05:00:00,148.08,34758.0,2324.0,14.0,,2397.0,294.0,27265.0,0.0,1887.0,2239.49,32871.0,5.428965993440359
2022-10-08 06:00:00,209.38,36347.0,3101.0,14.0,,2312.0,335.0,27443.0,0.0,1868.0,2290.33,34479.0,5.139351253198338
2022-10-08 07:00:00,188.8,37952.0,4460.0,14.0,,2407.0,607.0,26425.0,212.0,1782.0,1302.0,35958.0,5.254005059021923
2022-10-08 08:00:00,181.45,39690.0,4831.0,14.0,,2602.0,887.0,25610.0,387.0,1776.0,1915.71,37527.0,5.449735449735449
2022-10-08 09:00:00,268.38,42015.0,4939.0,14.0,278.0,2692.0,982.0,25420.0,1435.0,1724.0,2972.51,38856.0,7.518743305962157
2022-10-08 10:00:00,232.98,43258.0,4950.0,14.0,,2696.0,544.0,25393.0,3165.0,1243.0,4103.15,38850.0,10.19002265476906
2022-10-08 11:00:00,266.03,43923.0,4736.0,15.0,,2656.0,406.0,25177.0,4560.0,1308.0,5002.33,38055.0,13.359743186940785
2022-10-08 12:00:00,273.84,46041.0,4730.0,15.0,,2487.0,290.0,25457.0,5529.0,1495.0,6452.18,39017.0,15.255967507221824
2022-10-08 13:00:00,240.66,44781.0,4675.0,15.0,,2358.0,315.0,26002.0,6168.0,1498.0,5122.07,37115.0,17.11886737678926
2022-10-08 14:00:00,203.38,42624.0,4362.0,14.0,,2332.0,355.0,25951.0,6158.0,1338.0,3711.800000000001,35128.0,17.586336336336338
2022-10-08 15:00:00,143.42,41010.0,4094.0,13.0,,2174.0,360.0,25828.0,5560.0,1198.0,3382.6000000000004,34252.0,16.478907583516218
2022-10-08 16:00:00,165.23,39629.0,4359.0,13.0,,2184.0,343.0,25875.0,4531.0,1182.0,2155.42,33916.0,14.416210351005576
2022-10-08 17:00:00,178.19,39358.0,5018.0,12.0,,2498.0,433.0,26100.0,2934.0,1209.0,-113.45999999999981,35215.0,10.526449514711112
2022-10-08 18:00:00,254.01,40911.0,4956.0,14.0,519.0,2776.0,647.0,26807.0,1098.0,1193.0,1238.15,38620.0,5.599960890713989
2022-10-08 19:00:00,339.69,44019.0,5019.0,14.0,1374.0,3024.0,931.0,27214.0,265.0,1309.0,3759.91,42445.0,3.575728662622958
2022-10-08 20:00:00,296.08,43155.0,4994.0,14.0,1530.0,2815.0,960.0,27306.0,0.0,1834.0,2074.2999999999997,41321.0,4.249797242497973
2022-10-08 21:00:00,255.05,41045.0,4901.0,14.0,625.0,2468.0,722.0,27405.0,0.0,2361.0,1092.0300000000002,38684.0,5.752223169691802
2022-10-08 22:00:00,278.05,41514.0,4998.0,14.0,566.0,2379.0,681.0,27524.0,0.0,2705.0,806.6299999999999,38809.0,6.5158741629329855
2022-10-08 23:00:00,261.11,42222.0,4564.0,14.0,627.0,2480.0,687.0,27773.0,0.0,3170.0,974.6000000000004,39052.0,7.507934252285538
2022-10-09 00:00:00,216.13,39824.0,3891.0,14.0,1542.0,2369.0,490.0,27862.0,0.0,3642.0,-1540.1999999999998,36182.0,9.145239051828042
2022-10-09 01:00:00,195.02,37784.0,3365.0,14.0,,2306.0,247.0,27837.0,0.0,3978.0,-1080.3700000000001,33806.0,10.528265932669912
2022-10-09 02:00:00,190.83,36327.0,3752.0,14.0,,2259.0,214.0,27820.0,0.0,4343.0,-906.9000000000001,31984.0,11.95529495967187
2022-10-09 03:00:00,162.1,34178.0,3788.0,14.0,,2145.0,227.0,27232.0,0.0,4668.0,-2818.9399999999996,29510.0,13.657908596172977
2022-10-09 04:00:00,141.95,33105.0,3748.0,14.0,,1951.0,249.0,27511.0,0.0,4738.0,-3447.9399999999996,28367.0,14.312037456577556
2022-10-09 05:00:00,147.12,33259.0,3706.0,14.0,,1975.0,325.0,27425.0,0.0,4719.0,-3819.92,28540.0,14.188640668691182
2022-10-09 06:00:00,153.0,34263.0,3451.0,14.0,,2032.0,448.0,27022.0,0.0,4631.0,-2835.42,29632.0,13.516037708315093
2022-10-09 07:00:00,195.68,35624.0,3476.0,14.0,,2156.0,400.0,26730.0,213.0,4691.0,-2589.23,30720.0,13.766000449135415
2022-10-09 08:00:00,196.7,36848.0,3487.0,14.0,,2173.0,596.0,26631.0,476.0,4686.0,-1115.08,31686.0,14.00890143291359
2022-10-09 09:00:00,150.85,38960.0,3273.0,14.0,,2142.0,488.0,26501.0,2135.0,4159.0,825.28,32666.0,16.155030800821354
2022-10-09 10:00:00,116.0,40748.0,3241.0,15.0,,2105.0,321.0,26366.0,4635.0,2674.0,2715.1400000000003,33439.0,17.93707666633945
2022-10-09 11:00:00,89.63,42457.0,3445.0,12.0,,2216.0,340.0,26113.0,6750.0,1899.0,3345.6200000000003,33808.0,20.371199095555504
2022-10-09 12:00:00,138.78,44643.0,2255.0,12.0,,2224.0,455.0,25434.0,7943.0,1747.0,6077.390000000001,34953.0,21.705530542302263
2022-10-09 13:00:00,78.94,42548.0,1671.0,13.0,,2200.0,439.0,24298.0,8354.0,1924.0,5549.33,32270.0,24.15624706214158
2022-10-09 14:00:00,75.48,39830.0,1455.0,14.0,,2188.0,393.0,23374.0,8239.0,2078.0,3921.7300000000005,29513.0,25.902585990459453
2022-10-09 15:00:00,84.02,38368.0,1499.0,12.0,,2147.0,456.0,23251.0,7420.0,2042.0,2848.789999999999,28906.0,24.66117597998332
2022-10-09 16:00:00,135.39,37369.0,2223.0,10.0,,2063.0,545.0,24357.0,5821.0,1868.0,1249.77,29680.0,20.575878401883916
2022-10-09 17:00:00,196.83,37582.0,3855.0,11.0,,2126.0,942.0,26098.0,3466.0,1734.0,-1673.5499999999997,32382.0,13.83641104784205
2022-10-09 18:00:00,277.9,39868.0,4564.0,11.0,981.0,2386.0,848.0,27123.0,1069.0,1694.0,-420.4200000000001,37105.0,6.930370221731715
2022-10-09 19:00:00,285.14,44042.0,4566.0,10.0,1964.0,2592.0,1075.0,27263.0,256.0,2381.0,2880.5299999999997,41405.0,5.9874665092411785
2022-10-09 20:00:00,230.51,43351.0,4218.0,11.0,706.0,2390.0,913.0,27289.0,0.0,3452.0,2754.9500000000003,39899.0,7.96290743004775
2022-10-09 21:00:00,214.83,41307.0,3834.0,10.0,,2178.0,497.0,27447.0,0.0,4531.0,1967.17,36776.0,10.969085142953979
2022-10-09 22:00:00,190.0,41437.0,4056.0,11.0,,2147.0,189.0,27724.0,0.0,5207.0,1963.3200000000002,36230.0,12.566064145570385
2022-10-09 23:00:00,180.14,41882.0,4409.0,10.0,,2252.0,209.0,28289.0,0.0,5280.0,1399.2400000000002,36602.0,12.606847810515257
2022-10-10 00:00:00,194.71,39350.0,4408.0,10.0,,2230.0,201.0,28124.0,0.0,5067.0,-797.06,34283.0,12.87674714104193
2022-10-10 01:00:00,176.97,37407.0,3167.0,10.0,,2122.0,227.0,27864.0,0.0,4447.0,34.95000000000027,32960.0,11.888149276873312
2022-10-10 02:00:00,148.3,36200.0,3139.0,9.0,,2203.0,261.0,27386.0,0.0,3988.0,-74.82999999999993,32212.0,11.01657458563536
2022-10-10 03:00:00,133.97,34211.0,2819.0,11.0,,2193.0,225.0,27064.0,0.0,3708.0,-740.91,30503.0,10.838619157580895
2022-10-10 04:00:00,102.84,33833.0,2957.0,12.0,,2089.0,255.0,27672.0,0.0,3415.0,-1453.7600000000002,30418.0,10.093695504389204
2022-10-10 05:00:00,141.4,36410.0,3343.0,12.0,,2015.0,422.0,28031.0,0.0,3173.0,-985.5999999999999,33237.0,8.714638835484758
2022-10-10 06:00:00,198.7,41439.0,4604.0,10.0,202.0,2201.0,742.0,28135.0,0.0,2955.0,421.0,38484.0,7.130963585028597
2022-10-10 07:00:00,227.26,46555.0,5206.0,9.0,2137.0,2325.0,1122.0,28995.0,216.0,2696.0,2078.46,43643.0,6.25496724304586
2022-10-10 08:00:00,267.35,48089.0,5318.0,8.0,2361.0,2491.0,1228.0,29130.0,450.0,2568.0,3352.53,45071.0,6.275863503088024
2022-10-10 09:00:00,290.12,48843.0,5343.0,8.0,2180.0,2413.0,971.0,29141.0,1728.0,2352.0,3265.2799999999997,44763.0,8.353295252134389
2022-10-10 10:00:00,247.14,49249.0,5350.0,6.0,1847.0,2303.0,803.0,29176.0,3513.0,1884.0,2730.0299999999997,43852.0,10.958598144124753
2022-10-10 11:00:00,235.81,49663.0,4979.0,4.0,719.0,2293.0,555.0,29243.0,4827.0,1640.0,3917.3,43196.0,13.021766707609286
