date,Spot price,Demand,Lignite,Gas,Coal,Hydro Pump,Hydro R-o-R,Hydro Res,Nuclear,Solar,Wind Offshore,Wind Onshore,Net Imports,Residual load,RES_pen
2022-10-13 00:00:00,208.026,48289.782,12502.544,4187.144,10675.431999999999,60.806,1401.8899999999999,178.73600000000002,4035.322,0.0,2166.2799999999997,8113.308,-818.9359999999998,38010.194,21.28729427687207
2022-10-13 01:00:00,196.74200000000002,46585.484,12630.638,4100.026,10227.326,36.806,1396.992,140.50799999999998,4039.114,0.0,2009.464,8551.624,-539.8919999999997,36024.39599999999,22.670340829774357
2022-10-13 02:00:00,186.488,45746.562,12881.898000000001,4045.274,9814.574,15.680000000000001,1392.152,63.053999999999995,4038.264,0.0,1812.7440000000001,8287.7,-1063.6600000000003,35646.117999999995,22.079132416551875
2022-10-13 03:00:00,180.824,45660.672,12902.939999999999,4064.1639999999998,9852.636,14.884,1384.492,51.56,4039.5860000000002,0.0,1553.23,7632.902,-583.9260000000003,36474.54,20.11825844350254
2022-10-13 04:00:00,190.10999999999999,46447.302,12914.912,4179.036,9965.482,150.902,1386.836,82.784,4037.9900000000002,0.0,1479.202,7112.428,392.31000000000006,37855.672000000006,18.497586792016463
2022-10-13 05:00:00,206.48599999999996,49870.340000000004,13097.003999999999,5881.674,10041.386,127.232,1397.066,104.44000000000001,4039.432,0.0,1612.786,6806.609999999999,1024.002,41450.944,16.88257188541325
2022-10-13 06:00:00,263.462,55314.630000000005,13129.85,10083.818,9828.706,1423.8139999999999,1403.384,152.682,4037.876,0.0,2145.7599999999998,6978.992,949.5480000000001,46189.878000000004,16.49609154033933
2022-10-13 07:00:00,334.668,60155.24399999999,13156.651999999998,11257.714,10521.153999999999,4660.832,1371.8799999999999,209.498,4038.9979999999996,56.431999999999995,2086.8559999999998,6949.492,982.024,51062.46399999999,15.115523428015686
2022-10-13 08:00:00,353.82399999999996,62933.490000000005,13224.070000000002,11330.204000000002,10902.842,5647.902,1335.028,261.1,4034.1940000000004,1661.152,2433.968,7149.35,-351.2780000000002,51689.020000000004,17.867227766964774
2022-10-13 09:00:00,309.774,64183.297999999995,13288.288,11260.5,10985.974,3693.358,1319.196,253.04000000000002,4037.9800000000005,4975.89,2638.38,6289.764,-1151.5480000000002,50279.263999999996,21.66300958856929
2022-10-13 10:00:00,281.086,64784.42,13590.333999999999,11206.244,10974.816,2523.0440000000003,1318.6879999999999,214.93400000000003,4039.1220000000003,8800.546,2668.4900000000002,4700.538,-1882.784,48614.846,24.959047252410375
2022-10-13 11:00:00,266.554,65839.782,13767.206,11142.342,10993.924,756.948,1301.75,185.62199999999999,4039.422,11905.689999999999,2582.032,3791.4839999999995,-1144.3619999999999,47560.57600000001,27.76316300682769
2022-10-13 12:00:00,259.956,65730.206,13823.8,11058.816,11022.896,112.03599999999999,1310.556,117.27000000000001,4039.268,13597.583999999999,2544.654,3684.2599999999998,-1455.9419999999998,45903.70800000001,30.163450271249715
2022-10-13 13:00:00,258.332,65278.94,13838.112,10927.202000000001,11192.151999999998,38.522,1345.964,130.44400000000002,4027.154,13548.568,2465.3959999999997,4006.1,-1982.7540000000001,45258.876000000004,30.668488183172087
2022-10-13 14:00:00,253.13400000000001,64201.176,13808.316,10829.486,11357.717999999999,275.976,1335.72,207.248,4022.7300000000005,11726.15,1941.736,4230.4400000000005,-2059.184,46302.85,27.878501789437628
2022-10-13 15:00:00,255.734,62970.904,13825.5,11144.428,11373.576000000001,399.77799999999996,1326.884,208.862,4021.8300000000004,8484.382000000001,1513.256,4229.098,-446.29799999999994,48744.168000000005,22.59255480912264
2022-10-13 16:00:00,258.842,61343.404,13954.642000000002,11181.34,11405.838,1645.6619999999998,1361.102,376.86199999999997,4021.976,4975.834,1032.24,3977.686,-41.634,51357.644,16.27845758282341
2022-10-13 17:00:00,283.908,60836.978,13968.060000000001,11893.189999999999,11398.710000000001,2639.248,1373.476,374.066,4020.8300000000004,1801.14,853.426,4159.066,1061.6920000000002,54023.346000000005,11.199819951609037
2022-10-13 18:00:00,330.788,61977.57000000001,13990.09,12565.018,11463.579999999998,5684.514,1383.632,377.43600000000004,4020.8720000000003,110.27000000000001,771.466,4715.656,917.4100000000001,56380.17800000001,9.03131891101894
2022-10-13 19:00:00,378.148,62218.384,13985.904,12630.068,11522.297999999999,5075.965999999999,1386.532,410.408,4020.1580000000004,0.012,788.1780000000001,5421.8099999999995,1190.212,56008.384,9.980972826295197
2022-10-13 20:00:00,298.758,59349.112,13968.338,11762.82,11215.824,2044.6,1379.368,272.036,4022.736,0.0,1043.17,6349.348,1056.882,51956.594,12.455987547041984
2022-10-13 21:00:00,262.15,55833.03199999999,13823.083999999999,10840.442,10135.008,1062.292,1354.252,193.542,4023.4900000000002,0.0,1123.952,6443.368,25.603999999999996,48265.71199999999,13.553482103569086
2022-10-13 22:00:00,229.45,52421.36,13801.791999999998,8704.152,9642.880000000001,731.918,1360.49,210.92,4026.268,0.0,1134.6860000000001,6369.411999999999,-267.2399999999999,44917.262,14.314962450420973
2022-10-13 23:00:00,208.10399999999998,49456.988,13809.106,7628.498,9218.266,179.702,1362.592,145.706,4026.084,0.0,1027.6680000000001,5906.08,-528.6119999999999,42523.24,14.019753892008142
2022-10-14 00:00:00,230.772,47707.288,13826.607999999998,7491.158,8548.934,275.86,1369.41,220.782,4026.6879999999996,0.0,1049.164,5248.158,-1187.086,41409.966,13.199916121830274
2022-10-14 01:00:00,215.72799999999998,45767.444,13855.742000000002,6927.776,8536.624,31.488,1385.586,180.512,4030.5520000000006,0.0,1192.796,4495.592,-431.05999999999983,40079.056000000004,12.428895963689822
2022-10-14 02:00:00,207.76,45230.716,13857.583999999999,6354.1900000000005,8468.086,1.1320000000000001,1388.066,181.668,4029.916,0.0,1329.456,3866.488,-11.567999999999937,40034.772,11.487644811990151
